,prompts,prompt_intent,word_entities
1266,i really want you to get the weather for mid april,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1267,locate the forecast for the next 30 min,5,"[0, 0, 0, 0, 0, 0, 1, 1]"
1268,can you get the weather for august 32nd,5,"[6, 6, 0, 0, 0, 0, 2, 2]"
1269,please get the weather for 2021/07/03,5,"[6, 0, 0, 0, 0, 2]"
1270,will you please get the weather for tomorrow evening,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2]"
1271,can you find me forecast for 2021/07/03,5,"[6, 6, 0, 0, 0, 0, 2]"
1272,will you please tell me what the weather will be over the next twelve minutes,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1273,for goodness sake just get the weather for at 6pm,5,"[6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1274,it would be nice if you could please find me forecast for this weekend,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1275,please tell me what the weather will be over the next sixty seconds,5,"[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1276,please get the weather for this weekend,5,"[6, 0, 0, 0, 0, 2, 2]"
1277,please find me forecast for this weekend,5,"[6, 0, 0, 0, 0, 2, 2]"
1278,for goodness sake just locate the forecast for the next three weeks and two days,5,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1279,can you get the weather for 2032/2/9,5,"[6, 6, 0, 0, 0, 0, 2]"
1280,for goodness sake just tell me what the weather will be over the next six months,5,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1281,can you find me forecast for in a week,5,"[6, 6, 0, 0, 0, 0, 2, 2, 2]"
1282,for goodness sake just locate the forecast for the next 2 weeks,5,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1283,for goodness sake just locate the forecast for the next three weeks,5,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1284,can't you just get the weather for at seven thirty,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1285,it'd be great if you could tell me what the weather will be over the next three weeks and two days,5,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1286,get the weather for september fourteenth,5,"[0, 0, 0, 0, 2, 2]"
1287,for goodness sake just find me forecast for january 18th,5,"[6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1288,it would be nice if you could please locate the forecast for the next sixty seconds,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1289,will you please locate the forecast for the next six months,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1290,will you please locate the forecast for the next 5 months,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1291,can't you just get the weather for september fourteenth,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2]"
1292,locate the forecast for the next 5 months,5,"[0, 0, 0, 0, 0, 0, 1, 1]"
1293,i really want you to find me forecast for at seven thirty,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1294,it'd be great if you could get the weather for june first,5,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1295,can you find me forecast for 2032/2/9,5,"[6, 6, 0, 0, 0, 0, 2]"
1296,can you find me forecast for 11/32,5,"[6, 6, 0, 0, 0, 0, 2]"
1297,i really want you to tell me what the weather will be over the next six months,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1298,will you please locate the forecast for the next 45 minutes,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1299,get the weather for september fourteenth,5,"[0, 0, 0, 0, 2, 2]"
1300,can't you just tell me what the weather will be over the next sixty seconds,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1301,can you locate the forecast for the next half an hour,5,"[6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1302,can't you just get the weather for at seven thirty,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1303,would you please locate the forecast for the next fifteen seconds,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1304,will you please locate the forecast for the next 2 weeks,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1305,tell me what the weather will be over the next 30s,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
1306,tell me what the weather will be over the next three weeks,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1307,can't you just tell me what the weather will be over the next 30s,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
1308,can you tell me what the weather will be over the next one and a half weeks,5,"[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1309,can you get the weather for at seven thirty,5,"[6, 6, 0, 0, 0, 0, 2, 2, 2]"
1310,it would be nice if you could please locate the forecast for the next three weeks,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1311,i really want you to locate the forecast for the next twelve minutes,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1312,it'd be great if you could find me forecast for august 32nd,5,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1313,will you please locate the forecast for the next 12h,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1]"
1314,will you please locate the forecast for the next sixty seconds,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1315,locate the forecast for the next 30 min,5,"[0, 0, 0, 0, 0, 0, 1, 1]"
1316,can't you just locate the forecast for the next three weeks,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1317,can you find me forecast for june first,5,"[6, 6, 0, 0, 0, 0, 2, 2]"
1318,can't you just tell me what the weather will be over the next 30s,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
1319,can't you just get the weather for in 2 days,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1320,i really want you to locate the forecast for the next two days,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1321,please tell me what the weather will be over the next fifty three minutes,5,"[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1322,can't you just find me forecast for at 6pm,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2]"
1323,find me forecast for june first,5,"[0, 0, 0, 0, 2, 2]"
1324,it'd be great if you could tell me what the weather will be over the next 30s,5,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
1325,it would be nice if you could please get the weather for 11/32,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2]"
1326,would you please find me forecast for tonight,5,"[6, 6, 6, 0, 0, 0, 0, 2]"
1327,can't you just find me forecast for in a week,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1328,can't you just locate the forecast for the next two hours,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1329,it would be nice if you could please tell me what the weather will be over the next two hours,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1330,would you please get the weather for tonight,5,"[6, 6, 6, 0, 0, 0, 0, 2]"
1331,it'd be great if you could tell me what the weather will be over the next five and a half minutes,5,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1332,please tell me what the weather will be over the next two days,5,"[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1333,locate the forecast for the next three weeks and two days,5,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1334,i really want you to get the weather for mid april,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1335,it would be nice if you could please tell me what the weather will be over the next 2 weeks,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1336,get the weather for september fourteenth,5,"[0, 0, 0, 0, 2, 2]"
1337,for goodness sake just locate the forecast for the next 30s,5,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1]"
1338,for goodness sake just find me forecast for at 6pm,5,"[6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1339,can't you just find me forecast for in five days,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1340,please find me forecast for thursday at five forty five,5,"[6, 0, 0, 0, 0, 2, 2, 2, 2, 2]"
1341,can you locate the forecast for the next fifty three minutes,5,"[6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1342,for goodness sake just locate the forecast for the next one and a half weeks,5,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1343,will you please locate the forecast for the next fifteen seconds,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1344,please find me forecast for at 6pm,5,"[6, 0, 0, 0, 0, 2, 2]"
1345,it would be nice if you could please give me the weather right now,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0]"
1346,it'd be great if you could give me the weather right now,5,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0]"
1347,will you please get the weather for mid april,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2]"
1348,please locate the forecast for the next six months,5,"[6, 0, 0, 0, 0, 0, 0, 1, 1]"
1349,can you locate the forecast for the next 30 min,5,"[6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1350,can't you just find me forecast for in five days,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1351,i really want you to give me the weather right now,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0]"
1352,it would be nice if you could please get the weather for september fourteenth,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1353,locate the forecast for the next fifty three minutes,5,"[0, 0, 0, 0, 0, 0, 1, 1, 1]"
1354,it would be nice if you could please tell me what the weather will be over the next three weeks,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1355,it would be nice if you could please find me forecast for tomorrow evening,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1356,would you please find me forecast for mid april,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2]"
1357,it'd be great if you could get the weather for september fourteenth,5,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1358,it would be nice if you could please locate the forecast for the next fifteen seconds,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1359,please find me forecast for august 32nd,5,"[6, 0, 0, 0, 0, 2, 2]"
1360,can you find me forecast for in five days,5,"[6, 6, 0, 0, 0, 0, 2, 2, 2]"
1361,can't you just find me forecast for mid april,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2]"
1362,please find me forecast for at 6pm,5,"[6, 0, 0, 0, 0, 2, 2]"
1363,i really want you to find me forecast for in a week,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1364,it'd be great if you could find me forecast for in 2 days,5,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1365,can you find me forecast for thursday at five forty five,5,"[6, 6, 0, 0, 0, 0, 2, 2, 2, 2, 2]"
1366,would you please get the weather for tonight,5,"[6, 6, 6, 0, 0, 0, 0, 2]"
1367,for goodness sake just locate the forecast for the next twelve minutes,5,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1368,it would be nice if you could please find me forecast for in a week,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1369,would you please find me forecast for june first,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2]"
1370,please tell me what the weather will be over the next three weeks,5,"[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1371,please get the weather for tonight,5,"[6, 0, 0, 0, 0, 2]"
1372,can't you just get the weather for january 18th,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2]"
1373,will you please locate the forecast for the next two hours,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1374,for goodness sake just find me forecast for 2032/2/9,5,"[6, 6, 6, 6, 0, 0, 0, 0, 2]"
1375,can't you just tell me what the weather will be over the next 2 weeks,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1376,please locate the forecast for the next sixty seconds,5,"[6, 0, 0, 0, 0, 0, 0, 1, 1]"
1377,can't you just get the weather for next sunday at 4:30,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2, 2]"
1378,can't you just locate the forecast for the next five and a half minutes,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1379,can you tell me what the weather will be over the next three weeks,5,"[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1380,can you give me the weather right now,5,"[6, 6, 0, 0, 0, 0, 0, 0]"
1381,i really want you to locate the forecast for the next six hours,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1382,please get the weather for september fourteenth,5,"[6, 0, 0, 0, 0, 2, 2]"
1383,can't you just locate the forecast for the next two hours,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1384,can't you just locate the forecast for the next 2 weeks,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1385,i really want you to locate the forecast for the next 5 months,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1386,can you get the weather for in five days,5,"[6, 6, 0, 0, 0, 0, 2, 2, 2]"
1387,would you please get the forecast,5,"[6, 6, 6, 0, 0, 0]"
1388,for goodness sake just get the weather for at 6pm,5,"[6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1389,would you please get the forecast,5,"[6, 6, 6, 0, 0, 0]"
1390,it would be nice if you could please find me forecast for tonight,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2]"
1391,i really want you to get the weather for 11/32,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 2]"
1392,can you tell me what the weather will be over the next half an hour,5,"[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1393,will you please tell me what the weather will be over the next three weeks and two days,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1394,i really want you to locate the forecast for the next 30s,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1]"
1395,will you please locate the forecast for the next three weeks and two days,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1396,i really want you to find me forecast for tonight,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 2]"
1397,it would be nice if you could please find me forecast for in five days,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1398,please tell me what the weather will be over the next twelve minutes,5,"[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1399,it'd be great if you could locate the forecast for the next half an hour,5,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1400,please get the weather for thursday at five forty five,5,"[6, 0, 0, 0, 0, 2, 2, 2, 2, 2]"
1401,it would be nice if you could please give me the weather right now,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0]"
1402,it would be nice if you could please find me forecast for 2021/07/03,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2]"
1403,can you tell me what the weather will be over the next sixty seconds,5,"[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1404,it'd be great if you could locate the forecast for the next 30s,5,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1]"
1405,will you please get the weather for this weekend,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2]"
1406,can you locate the forecast for the next 5 months,5,"[6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1407,will you please get the weather for thursday at five forty five,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2, 2, 2]"
1408,for goodness sake just find me forecast for tonight,5,"[6, 6, 6, 6, 0, 0, 0, 0, 2]"
1409,it'd be great if you could tell me what the weather will be over the next 30s,5,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
1410,can you tell me what the weather will be over the next half an hour,5,"[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1411,find me forecast for wednesday at noon,5,"[0, 0, 0, 0, 2, 2, 2]"
1412,i really want you to locate the forecast for the next 45 minutes,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1413,can't you just get the forecast,5,"[6, 6, 6, 0, 0, 0]"
1414,it would be nice if you could please tell me what the weather will be over the next five and a half minutes,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1415,can't you just find me forecast for wednesday at noon,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1416,can you get the weather for mid april,5,"[6, 6, 0, 0, 0, 0, 2, 2]"
1417,i really want you to find me forecast for tonight,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 2]"
1418,will you please get the weather for in 2 days,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1419,it'd be great if you could find me forecast for 2021/07/03,5,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2]"
1420,would you please tell me what the weather will be over the next twelve minutes,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1421,will you please locate the forecast for the next two hours,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1422,would you please tell me what the weather will be over the next half an hour,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1423,please locate the forecast for the next three weeks,5,"[6, 0, 0, 0, 0, 0, 0, 1, 1]"
1424,will you please find me forecast for at seven thirty,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1425,for goodness sake just tell me what the weather will be over the next six months,5,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1426,can you get the weather for january 18th,5,"[6, 6, 0, 0, 0, 0, 2, 2]"
1427,can't you just get the weather for in five days,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1428,for goodness sake just find me forecast for june first,5,"[6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1429,for goodness sake just tell me what the weather will be over the next twelve minutes,5,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1430,for goodness sake just tell me what the weather will be over the next fifteen seconds,5,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1431,will you please tell me what the weather will be over the next five and a half minutes,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1432,will you please get the weather for in a week,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1433,will you please find me forecast for next sunday at 4:30,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2, 2]"
1434,i really want you to get the weather for tonight,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 2]"
1435,will you please get the weather for 11/32,5,"[6, 6, 6, 0, 0, 0, 0, 2]"
1436,please tell me what the weather will be over the next six hours,5,"[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1437,i really want you to find me forecast for june first,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1438,i really want you to tell me what the weather will be over the next sixty seconds,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1439,would you please tell me what the weather will be over the next 12h,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
1440,would you please find me forecast for tomorrow,5,"[6, 6, 6, 0, 0, 0, 0, 2]"
1441,will you please get the weather for 2032/2/9,5,"[6, 6, 6, 0, 0, 0, 0, 2]"
1442,will you please find me forecast for at 6pm,5,"[6, 6, 6, 0, 0, 0, 0, 2, 2]"
1443,can you tell me what the weather will be over the next 2 weeks,5,"[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1444,will you please locate the forecast for the next sixty seconds,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1445,can you tell me what the weather will be over the next six hours,5,"[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1446,will you please tell me what the weather will be over the next 45 minutes,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1447,please tell me what the weather will be over the next six months,5,"[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1448,can you locate the forecast for the next six months,5,"[6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1449,for goodness sake just get the weather for at seven thirty,5,"[6, 6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1450,i really want you to tell me what the weather will be over the next 30 min,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1451,can you get the weather for in five days,5,"[6, 6, 0, 0, 0, 0, 2, 2, 2]"
1452,i really want you to get the weather for wednesday at noon,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1453,for goodness sake just get the weather for 2021/07/03,5,"[6, 6, 6, 6, 0, 0, 0, 0, 2]"
1454,i really want you to tell me what the weather will be over the next six hours,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1455,it'd be great if you could find me forecast for in a week,5,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
1456,it would be nice if you could please tell me what the weather will be over the next 5 months,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1457,will you please get the weather for tomorrow,5,"[6, 6, 6, 0, 0, 0, 0, 2]"
1458,i really want you to get the weather for june first,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1459,will you please locate the forecast for the next fifty three minutes,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1460,it'd be great if you could tell me what the weather will be over the next six months,5,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1461,i really want you to get the weather for this weekend,5,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
1462,it'd be great if you could tell me what the weather will be over the next twelve minutes,5,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1463,will you please locate the forecast for the next two days,5,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1464,can you get the weather for tonight,5,"[6, 6, 0, 0, 0, 0, 2]"
1465,locate the forecast for the next two days,5,"[0, 0, 0, 0, 0, 0, 1, 1]"
1466,for goodness sake just find me forecast for 11/32,5,"[6, 6, 6, 6, 0, 0, 0, 0, 2]"
1467,for goodness sake just locate the forecast for the next twelve minutes,5,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
1468,please get the weather for in 2 days,5,"[6, 0, 0, 0, 0, 2, 2, 2]"
1469,locate the forecast for the next three weeks and two days,5,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1470,it would be nice if you could please tell me what the weather will be over the next fifteen seconds,5,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1471,for goodness sake just find me forecast for 2032/2/9,5,"[6, 6, 6, 6, 0, 0, 0, 0, 2]"
1472,can you tell me what the weather will be over the next 30 min,5,"[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1473,for goodness sake just find me forecast for in 2 days,5,"[6, 6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
